,x,y,labels
836,-54.84098,-9.606767,bleeding
837,17.486435,15.984694,bleh
838,-57.227036,19.54587,blend
839,24.126247,22.015942,bless
840,9.4789,-58.291985,blessed
841,-29.192932,-17.586157,blessing
842,17.660065,-16.594967,blew
843,18.517172,-52.403034,blind
844,-38.072525,-37.937847,blinded
845,-48.134495,11.72797,bling
846,-28.733835,46.7485,blink
847,-36.441856,-39.14382,bliss
848,28.807207,-27.16026,block
849,-23.599169,29.589113,blockbuster
850,-5.8331804,8.663836,blocked
851,-5.848734,8.66725,blocking
852,19.601334,-13.121684,blocks
853,45.124153,-46.69416,blog
854,16.532354,16.723772,blogged
855,7.93286,-35.043087,blogger
856,-10.2883835,39.79469,bloggers
857,36.515324,26.652555,bloggie
858,42.190487,31.756298,bloggin
859,11.076488,-33.852478,blogging
860,36.456837,26.640385,bloggy
861,12.072602,-33.573814,blogs
862,5.8127456,-32.614506,blogspot
863,-55.354668,14.421372,blond
864,14.4584,9.553739,blonde
865,25.850082,-59.141106,blood
866,44.714546,-14.797743,bloody
867,-4.4592986,58.300076,bloom
868,22.040838,-24.824005,blow
869,-44.664143,-45.343254,blowing
870,-40.98068,-3.6284719,blown
871,-40.95869,-3.956583,blows
872,26.7433,-63.5031,blue
873,-22.221138,40.292885,blues
874,-7.078563,3.3979683,blunt
875,51.03174,20.451885,blur
876,37.112087,48.973915,blush
877,35.976395,16.196701,bm
878,59.22076,24.951025,bo
879,30.716152,-32.85552,board
880,-27.676891,12.553131,boarding
881,1.1034225,-30.038418,boards
882,24.083832,-14.695874,boat
883,-36.66129,14.318452,boats
884,61.24784,-6.8907576,bob
885,7.0023565,55.150715,bobby
886,-41.70239,-44.14867,bodies
887,25.879904,-58.875813,body
888,50.270496,28.272762,boi
889,-57.6056,2.5936127,boiling
890,3.7205029,-30.037159,bold
891,-35.226326,-25.825253,bomb
892,-35.544064,-25.297585,bombs
893,20.06685,68.06052,bon
894,0.35412216,-14.649299,bond
895,17.175701,27.142857,bonding
896,-17.067636,8.926868,bonds
897,-55.001892,-8.289297,bone
898,-54.805378,-8.574744,bones
899,10.395695,32.762787,bonfire
900,-9.874235,33.645443,bong
901,-21.339048,-0.50292826,bonus
902,21.288471,16.762547,boo
903,13.987893,9.701054,boobs
904,43.15519,-45.79168,book
905,-27.58897,12.364366,booked
906,42.66325,-45.794346,books
907,-24.94137,14.012704,bookstore
908,-15.31483,17.16961,boom
909,35.280754,42.804573,boon
910,-17.166203,-12.548163,boost
911,-23.540482,3.6148608,boot
912,-11.948061,24.417986,booth
913,-70.523636,-6.853872,boots
914,-2.7295513,19.855951,booty
915,-32.070183,17.995857,border
916,-33.70846,31.939177,borderline
917,-24.901684,13.923098,borders
918,7.4262214,-5.9595647,bore
919,51.389854,-22.117546,bored
920,-30.33351,-39.759884,boredom
921,50.16819,30.09772,borin
922,51.123802,-22.247358,boring
923,29.79456,-53.463383,born
924,7.8577967,32.129105,borrow
925,7.8574643,32.107044,borrowed
926,0.03723485,11.315227,boss
927,-16.101418,59.49841,boston
928,40.59052,-11.360676,bother
929,40.498306,-11.167174,bothered
930,11.682749,2.987176,bothering
931,7.611631,-2.5115657,bothers
932,-73.53786,17.162975,bottle
933,-66.25324,15.80959,bottles
934,43.20573,-29.258825,bought
935,-35.53353,12.699848,bounce
936,-25.631863,36.402363,bouncing
937,8.804679,-49.55471,bound
938,-23.726032,26.971622,bourne
939,58.535408,10.068474,bout
940,-38.74787,6.846078,bow
941,-70.74848,25.48852,bowl
942,27.777334,6.683866,bowling
943,26.686398,-23.84405,box
944,-71.500626,-5.0957303,boxers
945,-51.280876,10.529244,boxes
946,52.64423,-29.626371,boy
947,54.788315,-2.7279513,boyfriend
948,7.819212,13.635667,boyfriends
949,52.720295,-29.61707,boys
950,-71.39134,-5.4021544,bra
951,-72.82359,-3.542716,bracelet
952,-72.77505,-3.411471,bracelets
953,-57.135277,12.56754,braces
954,11.820199,57.35968,brad
955,2.36901,45.303738,brady
956,3.083613,9.883262,brag
957,27.715622,-47.92276,brain
958,-6.896889,1.2389956,brains
959,-36.825764,8.654797,brake
960,-36.459846,9.019493,brakes
961,-30.579008,10.083638,branch
962,-39.809998,0.05661626,branches
963,7.052677,-24.104939,brand
964,62.60273,-0.69701535,brandon
965,7.2188377,39.067158,brandy
966,-18.085617,42.682785,brass
967,2.9041953,5.581663,brat
968,-34.90378,-31.078472,brave
969,-40.54137,42.755848,brazil
970,17.333286,22.522488,brb
971,-70.62623,27.397911,bread
972,45.534595,-36.79767,break
973,-39.218876,-15.35875,breakdown
974,-73.816246,24.123074,breakfast
975,21.31103,-26.3758,breaking
976,17.271109,-21.102116,breaks
977,-38.505623,-13.18136,breast
978,-54.40762,11.974574,breasts
979,20.032211,-57.51233,breath
980,19.76219,-57.730015,breathe
981,19.698761,-57.81068,breathing
982,-35.600876,25.368078,breed
983,-46.6533,-44.282326,breeze
984,14.797387,43.263283,brendan
985,7.184537,51.62329,brent
986,9.819281,53.511253,brett
987,8.71405,39.213116,bri
988,61.140324,-4.6579266,brian
989,-39.19504,1.1901181,brick
990,-26.3316,23.7518,bride
991,24.262766,-15.1193495,bridge
992,2.8978753,-19.581686,brief
993,-5.9461412,6.4152713,briefly
994,23.058767,-63.55988,bright
995,-49.47476,-43.678364,brighter
996,20.469677,-4.0546365,brilliant
997,45.748325,-37.29287,bring
998,27.807251,-18.238771,bringing
999,13.482594,-53.759247,brings
1000,7.2246695,39.477154,brit
1001,-43.35719,39.575882,britain
1002,-44.79374,36.596355,british
1003,-25.081009,45.571537,britney
1004,12.616108,52.253994,britt
1005,13.390433,54.409126,brittany
1006,10.310559,45.81122,brittney
1007,61.10258,8.300321,bro
1008,-12.214067,-2.938237,broad
1009,-8.134718,-56.367516,broadband
1010,-21.289228,31.331528,broadway
1011,37.20236,-31.487267,broke
1012,23.652449,-54.72948,broken
1013,-4.6314135,32.06998,bronze
1014,17.422192,37.795,bros
1015,52.18858,-31.370834,brother
1016,32.4825,5.034367,brothers
1017,51.127396,-30.109005,brought
1018,-52.764725,-48.686398,brown
1019,-67.25739,22.23571,brownie
1020,-66.92632,22.572718,brownies
1021,-4.407028,-55.74102,browser
1022,4.3262506,-34.769024,browsing
1023,-2.1712651,49.636482,bruce
1024,-55.840813,-7.2045374,bruise
1025,-56.045204,-7.256988,bruised
1026,-55.766407,-7.3001394,bruises
1027,-53.84979,4.365313,brush
1028,-46.33168,-2.9033015,brushed
1029,-35.97006,-23.908495,brutal
1030,5.931068,55.309162,bryan
1031,4.1442547,44.594418,bryce
1032,15.120566,13.559977,bs
1033,57.861984,12.9659,bt
1034,48.001812,-10.199992,btw
1035,45.897945,55.433514,bu
1036,-64.022766,12.711802,bubble
1037,-48.316124,18.34979,bubbles
1038,29.814991,27.581606,buck
1039,-55.85171,8.210323,bucket
1040,-2.694658,-47.831318,bucks
1041,28.463287,28.179186,bud
1042,57.27055,21.86906,budden
1043,-35.91086,28.948618,buddha
1044,27.520706,21.22212,buddies
1045,51.678726,-8.991059,buddy
1046,-23.750751,-39.515625,budget
1047,0.5719396,22.884165,buds
1048,-61.679913,28.605326,buffet
1049,-21.983517,24.810158,buffy
1050,12.787713,5.5772057,bug
1051,7.921593,19.173576,bugger
1052,12.3092165,3.0299373,bugging
1053,35.01201,36.45241,bugis
1054,12.7995205,5.60614,bugs
1055,43.54506,32.483,buh
1056,65.868805,48.75289,buhay
1057,6.4811687,-43.607098,build
1058,29.88664,-25.353931,building
1059,21.166355,-12.108644,buildings
1060,6.420163,-43.523624,built
1061,6.604556,7.6429644,bull
1062,-42.06656,6.3294597,bullet
1063,-41.8058,6.6479583,bullets
1064,7.3580446,4.4279428,bullshit
1065,41.243614,21.45014,bully
1066,10.9148245,7.1081533,bum
1067,11.406687,23.588778,bummed
1068,6.2309046,22.711374,bummer
1069,-37.28728,9.123207,bump
1070,12.679788,40.22662,bumped
1071,-35.474533,8.769871,bumper
1072,-63.544476,24.013922,bun
1073,45.153507,-34.476036,bunch
1074,-52.03015,7.0475707,bunk
1075,-41.73446,22.480047,bunnies
1076,-43.638763,23.191511,bunny
1077,-5.044502,-13.365501,burden
1078,-62.214428,29.914827,burger
1079,-63.823963,26.508423,burgers
1080,-38.360794,-34.97923,buried
1081,19.648237,-59.80858,burn
1082,-61.072006,7.532592,burned
1083,19.632334,-59.845436,burning
1084,-51.071476,-10.994395,burns
1085,-61.000397,7.6281676,burnt
1086,17.962582,-31.660227,burst
1087,-46.47953,-11.148766,bury
1088,36.184258,-22.647894,bus
1089,-31.863697,12.160171,buses
1090,-51.04968,-32.267307,bush
1091,-38.850433,14.316025,bushes
1092,21.99629,-46.047146,business
1093,-3.0996363,18.930883,bust
1094,-0.838839,18.318792,busted
1095,50.97785,-22.12228,busy
1096,23.230984,-24.569778,butt
1097,-70.292366,23.953018,butter
1098,-38.566856,-3.9252787,butterflies
1099,-29.703949,21.794191,butterfly
1100,6.375771,-27.452017,button
1101,6.3491435,-27.440695,buttons
1102,-49.006065,17.666782,butts
1103,43.21039,-29.28642,buy
1104,-1.5641519,-47.353306,buying
1105,-44.21091,14.231425,buys
1106,-16.473719,16.342627,buzz
1107,50.80777,-10.3347845,bye
1108,23.928137,27.281734,byebye
1109,22.325136,25.792921,byes
1110,52.01785,22.296324,bz
1111,54.35432,-40.513878,ca
1112,35.353428,37.534904,cab
1113,-10.891763,22.332087,cabin
1114,-30.630821,2.6362624,cabinet
1115,-8.673435,-57.982216,cable
1116,-58.843277,24.317171,caesar
1117,-60.781734,29.63334,cafe
1118,-11.51841,23.70774,cafeteria
1119,-68.737465,12.918047,caffeine
1120,-37.986996,3.9568136,cage
1121,13.867737,52.042038,caitlin
1122,-72.70912,23.395475,cake
1123,-67.730385,25.5073,cakes
1124,34.819427,20.547121,cal
1125,39.7419,3.4552572,calc
1126,19.238369,2.2325733,calculator
1127,40.070835,3.581491,calculus
1128,4.0939846,45.269337,caleb
1129,0.023775497,-34.009033,calendar
1130,-14.804149,57.004753,calgary
1131,-20.137665,57.862633,cali
1132,-17.173891,60.439846,california
1133,53.611034,-34.004585,called
1134,42.195816,34.369286,callin
1135,44.687405,-20.366789,calling
1136,44.577686,-20.346172,calls
1137,28.927032,-35.79702,calm
1138,-2.79476,7.070015,calmed
1139,-64.983604,21.67656,calories
1140,19.207548,43.10878,calvin
1141,33.343395,30.391165,cam
1142,53.395496,-34.554214,came
1143,27.65389,-22.987068,camera
1144,-25.794073,-5.895015,cameras
1145,8.904025,52.18727,cameron
1146,23.949236,36.30769,camille
1147,43.535366,-24.960022,camp
1148,-50.274544,-31.170158,campaign
1149,11.496738,32.912018,camping
1150,-4.5570555,24.185898,camps
1151,18.72754,5.458099,campus
1152,28.027554,-10.959803,canada
1153,-45.663662,37.94846,canadian
1154,9.126401,22.051497,cancel
1155,4.6153793,26.593925,canceled
1156,35.48714,12.286933,cancelled
1157,-42.60357,-18.69821,cancer
1158,-49.33694,-30.702696,candidate
1159,-48.359135,-30.032907,candidates
1160,-61.153854,4.8565264,candle
1161,-61.122784,4.926744,candles
1162,-72.93653,20.04024,candy
1163,-66.11703,15.922015,cans
1164,36.08468,35.363747,canteen
1165,-46.428295,6.569087,cap
1166,-11.04578,-18.661005,capable
1167,-15.7228155,-17.108723,capacity
1168,-29.851473,16.652401,cape
1169,-26.55509,-24.658148,capital
1170,-48.173824,13.430236,caps
1171,-28.725466,22.43977,captain
1172,-8.731239,10.572608,caption
1173,-37.621166,-24.815317,capture
1174,-37.799995,-24.80976,captured
1175,40.42903,-29.780806,car
1176,7.164774,43.159252,cara
1177,28.58637,-22.380167,card
1178,-49.82231,9.894886,cardboard
1179,28.885017,-21.99776,cards
1180,47.062824,-38.157772,care
1181,8.9965,-8.700169,cared
1182,-11.67444,-42.461502,career
1183,20.224842,3.739235,careers
1184,1.4415529,-16.04381,careful
1185,10.593815,-23.989498,carefully
1186,-2.545133,-2.2501526,careless
1187,40.82962,-11.980962,cares
1188,-24.972828,27.486856,caribbean
1189,4.8890767,-19.370258,caring
1190,1.7280318,50.0816,carl
1191,-11.859381,55.791164,carlos
1192,10.0285845,44.927105,carly
1193,16.683828,39.22176,carmen
1194,3.2617097,28.007933,carnival
1195,6.746073,47.13532,carol
1196,-18.893356,59.970184,carolina
1197,20.752018,56.94948,caroline
1198,11.209491,45.149532,carolyn
1199,-53.926247,6.2291126,carpet
1200,8.575859,44.999523,carrie
1201,17.270935,-23.549034,carried
1202,-29.993843,-3.302039,carries
1203,-65.19919,26.54167,carrot
1204,25.343414,-27.537636,carry
1205,20.54407,-24.063229,carrying
1206,21.817993,-13.889957,cars
1207,2.2133622,42.788403,carson
1208,-36.511,10.1523285,cart
1209,-1.7928567,51.58766,carter
1210,25.559685,-2.7984843,cartoon
1211,-21.243288,23.641449,cartoons
1212,35.27779,-43.66941,case
1213,-14.117608,-32.269753,cases
1214,11.191773,53.75831,casey
1215,-3.0225513,-47.181877,cash
1216,-46.206276,10.877966,cashier
1217,12.561026,50.94726,cassie
1218,13.615646,-27.366709,cast
1219,-54.852478,-20.800833,castle
1220,-8.748652,12.233437,casual
1221,39.04516,-19.5603,cat
1222,34.927216,-31.295805,catch
1223,-8.977231,30.204483,catcher
1224,-29.143368,8.105302,catches
1225,16.33129,-10.985435,catching
1226,-22.59445,40.625946,catchy
1227,-1.6898654,44.03065,cate
1228,-22.297625,-2.9347873,categories
1229,-22.067278,-2.826476,category
1230,2.7344556,47.81964,catherine
1231,-24.28072,-24.605083,catholic
1232,-42.272972,25.497318,cats
1233,36.64979,-31.404657,caught
1234,52.391163,-38.30281,cause
1235,-26.575697,-47.402836,caused
1236,-25.828848,-46.691067,causes
1237,32.719437,39.607594,causeway
1238,-26.4797,-47.46632,causing
1239,-39.014053,-0.22903354,cave
1240,36.12284,20.761127,cc
1241,36.751385,19.520985,cca
1242,49.082207,-27.422457,cd
1243,6.0652146,-24.850294,cds
1244,19.251617,68.00418,ce
1245,-35.11443,-37.8422,cease
1246,-14.779147,26.164175,cedar
1247,-42.763657,0.29118454,ceiling
1248,11.524068,27.529882,celebrate
1249,11.187457,27.454254,celebrated
1250,11.22145,27.461437,celebrating
1251,11.554365,27.529364,celebration
1252,-12.236614,7.563292,celebrities
1253,-16.062357,22.957153,celebrity
1254,17.063875,41.624924,celine
1255,28.262989,-22.552588,cell
1256,24.238314,35.16954,cellphone
1257,-38.272728,-11.91799,cells
1258,5.7482495,11.457542,censored
1259,-19.378487,9.3920765,cent
1260,27.429417,-10.143045,center
1261,-7.4136076,-5.4772253,centered
1262,27.374958,-10.270455,central
1263,24.625784,-8.474623,centre
1264,-3.128788,-47.853634,cents
1265,-42.327656,35.813965,century
1266,24.593103,19.316326,cept
1267,-68.40359,21.534712,cereal
1268,4.640537,30.264956,ceremony
1269,29.274546,-45.206806,certain
1270,16.629328,-43.657337,certainly
1271,-19.6327,10.144078,certificate
1272,-18.905054,29.564611,cgi
1273,19.05746,31.718267,ch
1274,38.684036,48.866108,cha
1275,11.214764,54.90568,chad
1276,20.437725,-23.786789,chain
1277,-42.371166,9.648695,chains
1278,-20.66361,27.269327,chainsaw
1279,21.111748,-29.547203,chair
1280,16.343258,-16.450598,chairs
1281,37.773613,20.901728,chalet
1282,-10.229622,-42.813572,challenge
1283,-21.91749,-19.85926,challenged
1284,-14.875196,-15.49734,challenges
1285,-12.929163,-7.9932804,challenging
1286,-21.504847,30.283754,chamber
1287,-13.483931,50.181698,champion
1288,-13.491286,50.39398,champions
1289,-13.485776,50.67295,championship
1290,35.77901,43.766483,chan
1291,29.846336,-40.243603,chance
1292,14.85143,-49.057117,chances
1293,1.3918087,43.374683,chandler
1294,42.286957,54.739952,chang
1295,46.28373,-41.97451,change
1296,37.311428,-41.778496,changed
1297,21.532696,-39.852135,changes
1298,21.71091,-39.829845,changing
1299,10.204888,-30.214647,channel
1300,-23.081,-0.9468516,channels
1301,43.14691,51.464405,chao
1302,-32.65716,-32.29381,chaos
1303,-9.51015,24.51729,chapel
1304,38.57354,6.301228,chapter
1305,38.967583,5.899903,chapters
1306,23.056961,-5.5784907,character
1307,23.00926,-5.3303657,characters
1308,-6.2178645,-45.531647,charge
1309,-32.05633,-24.88077,charged
1310,-31.910906,-24.69089,charges
1311,-27.328043,-7.781104,charity
1312,-1.375279,52.91506,charles
1313,18.695375,52.234245,charlie
1314,2.6588488,56.610947,charlotte
1315,-7.558557,-0.6484411,charm
1316,-21.53942,24.595695,charmed
1317,-6.831024,-0.40366223,charming
1318,-21.020226,-1.5545751,chart
1319,-21.007769,-1.4208311,charts
1320,-5.3720293,12.101309,chase
1321,-5.514113,12.047316,chased
1322,-5.3442817,11.964655,chasing
1323,51.241493,13.522967,chat
1324,31.506939,41.127655,chatted
1325,5.247219,-31.649298,chatterbox
1326,51.184307,13.461969,chatting
1327,-1.5104923,-47.298317,cheap
1328,-2.519584,-45.39024,cheaper
1329,6.3933053,-0.53004587,cheat
1330,6.545644,-0.3513504,cheated
1331,6.490185,-0.39871088,cheating
1332,39.60454,-43.344906,check
1333,11.480286,-36.406483,checked
1334,11.230498,-36.386005,checking
1335,-26.07222,-6.55628,checks
1336,40.826912,48.92064,chee
1337,-50.04766,-5.1252327,cheek
1338,-50.020756,-5.1926513,cheeks
1339,27.509653,21.128433,cheer
1340,16.029226,38.832184,cheered
1341,-5.15781,-0.97914374,cheerful
1342,-2.3024797,27.2528,cheering
1343,-9.036146,17.963606,cheerleader
1344,-1.7977855,28.68655,cheerleading
1345,24.802208,22.544735,cheers
1346,-71.15158,27.112545,cheese
1347,-66.94695,22.208921,cheesecake
1348,-10.734795,5.333877,cheesy
1349,-60.118244,26.744825,chef
1350,11.78244,44.94359,chels
1351,14.165059,55.142757,chelsea
1352,43.43803,5.1674914,chem
1353,-36.559277,-19.782852,chemical
1354,-38.181114,-11.39972,chemicals
1355,42.871212,4.610282,chemistry
1356,41.42708,52.059444,chen
1357,-49.616592,-29.218092,cheney
1358,42.865593,53.440166,cheng
1359,55.51079,22.585037,cher
1360,-3.9103463,-7.5061445,cherish
1361,-70.44477,17.1069,cherry
1362,34.586506,42.786934,cheryl
1363,-1.7240227,26.655228,chess
1364,-30.592056,-55.251904,chest
1365,-51.146614,18.02682,chew
1366,-50.964233,17.107336,chewing
1367,45.16351,51.302193,chi
1368,-15.522041,59.169613,chicago
1369,22.511837,11.39287,chick
1370,-71.330864,27.326378,chicken
1371,-40.3936,22.82647,chickens
1372,21.873638,12.206694,chicks
1373,-33.414246,-21.891775,chief
1374,33.339935,-50.803524,child
1375,0.21063557,-13.752364,childhood
1376,4.4836607,2.9573636,childish
1377,32.86765,-50.638535,children
1378,-32.37346,46.028614,chili
1379,28.497728,14.064513,chill
1380,12.717548,55.554897,chilled
1381,22.620813,46.825172,chillin
1382,9.830974,32.577404,chilling
1383,-51.070778,-4.9462714,chin
1384,-44.058105,40.00584,china
1385,46.99179,5.6179056,chinese
1386,54.82384,24.146221,chio
1387,-69.71436,21.503649,chip
1388,-71.22687,26.289072,chips
1389,29.432354,26.214922,chit
1390,8.012159,46.551353,chloe
1391,-72.82428,21.03794,chocolate
1392,-64.98238,19.601646,chocolates
1393,26.854261,-41.246437,choice
1394,-15.668986,-31.101807,choices
1395,33.271362,15.311559,choir
1396,-50.620754,-9.987264,choke
1397,-48.957424,-10.756078,choking
1398,41.059544,49.05376,chong
1399,26.7766,-41.45655,choose
1400,-18.00416,-24.719242,choosing
1401,-61.139572,23.398438,chop
1402,-19.063036,42.621223,chords
1403,10.509606,35.164726,chores
1404,18.670525,-58.167034,chorus
1405,17.350521,-41.345314,chose
1406,-10.225661,-42.969463,chosen
1407,19.855516,38.079933,chow
1408,62.416023,-4.161662,chris
1409,11.573822,45.3094,chrissy
1410,10.66103,-56.369274,christ
1411,6.493577,-57.238415,christian
1412,-21.862215,-29.000984,christianity
1413,-21.774006,-29.461288,christians
1414,1.0401436,43.602776,christie
1415,15.728932,54.861008,christina
1416,15.330899,48.701218,christine
1417,31.590384,-18.533228,christmas
1418,0.08156869,48.76763,christopher
1419,10.217981,44.94784,christy
1420,-23.70523,26.60117,chronicles
1421,42.241405,53.79597,chu
1422,35.656197,42.90796,chua
